repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
36,seeqst_binomial_q0.09091,10,median_of_means,6,3000,-4.409362182699121,0.5627737723004556,0.5627737723004556
36,seeqst_binomial_q0.09091,10,median_of_means,6,5000,-4.6706046706084905,0.30153128439108645,0.30153128439108645
36,seeqst_binomial_q0.09091,10,median_of_means,6,10000,-5.215508548846147,-0.24337259384657006,0.24337259384657006
36,seeqst_binomial_q0.09091,10,median_of_means,6,15000,-5.187484920822497,-0.21534896582291996,0.21534896582291996
36,seeqst_binomial_q0.09091,10,median_of_means,6,20000,-5.058303628164751,-0.08616767316517393,0.08616767316517393
36,seeqst_binomial_q0.09091,10,median_of_means,6,25000,-5.01191233948885,-0.03977638448927312,0.03977638448927312
36,seeqst_binomial_q0.09091,10,median_of_means,6,30000,-5.109672647010159,-0.13753669201058205,0.13753669201058205
36,seeqst_binomial_q0.09091,10,median_of_means,6,35000,-5.202603597944729,-0.2304676429451522,0.2304676429451522
36,seeqst_binomial_q0.09091,10,median_of_means,6,40000,-5.077758642119232,-0.10562268711965483,0.10562268711965483
36,seeqst_binomial_q0.09091,10,median_of_means,6,45000,-5.22206815362798,-0.24993219862840288,0.24993219862840288
36,seeqst_binomial_q0.09091,10,median_of_means,6,50000,-5.011310885949969,-0.03917493095039237,0.03917493095039237
36,seeqst_binomial_q0.5,10,median_of_means,6,10,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_q0.5,10,median_of_means,6,30,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_q0.5,10,median_of_means,6,100,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_q0.5,10,median_of_means,6,300,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_q0.5,10,median_of_means,6,1000,-9.253012048192772,-4.2808760931931955,4.2808760931931955
36,seeqst_binomial_q0.5,10,median_of_means,6,3000,-7.168,-2.195864045000423,2.195864045000423
36,seeqst_binomial_q0.5,10,median_of_means,6,5000,-5.531812725090036,-0.5596767700904595,0.5596767700904595
36,seeqst_binomial_q0.5,10,median_of_means,6,10000,-4.302521008403361,0.6696149465962158,0.6696149465962158
36,seeqst_binomial_q0.5,10,median_of_means,6,15000,-4.505599999999999,0.46653595499957756,0.46653595499957756
36,seeqst_binomial_q0.5,10,median_of_means,6,20000,-5.376537653765377,-0.4044016987657999,0.4044016987657999
36,seeqst_binomial_q0.5,10,median_of_means,6,25000,-4.42438790206433,0.5477480529352468,0.5477480529352468
36,seeqst_binomial_q0.5,10,median_of_means,6,30000,-5.0176,-0.04546404500042289,0.04546404500042289
36,seeqst_binomial_q0.5,10,median_of_means,6,35000,-5.0032573289902285,-0.031121373990651513,0.031121373990651513
36,seeqst_binomial_q0.5,10,median_of_means,6,40000,-4.992499249924993,-0.02036329492541622,0.02036329492541622
36,seeqst_binomial_q0.5,10,median_of_means,6,45000,-6.007466666666667,-1.0353307116670898,1.0353307116670898
36,seeqst_binomial_q0.5,10,median_of_means,6,50000,-5.284051362054482,-0.3119154070549053,0.3119154070549053
36,seeqst_binomial_tuned,10,median_of_means,6,10,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_tuned,10,median_of_means,6,30,0.0,4.972135954999577,4.972135954999577
36,seeqst_binomial_tuned,10,median_of_means,6,100,-18.626451492309567,-13.65431553730999,13.65431553730999
36,seeqst_binomial_tuned,10,median_of_means,6,300,-5.960464477539062,-0.9883285225394847,0.9883285225394847
36,seeqst_binomial_tuned,10,median_of_means,6,1000,-5.834792033735527,-0.8626560787359496,0.8626560787359496
36,seeqst_binomial_tuned,10,median_of_means,6,3000,-5.215406417846678,-0.24327046284710097,0.24327046284710097
36,seeqst_binomial_tuned,10,median_of_means,6,5000,-5.277121911386622,-0.3049859563870454,0.3049859563870454
36,seeqst_binomial_tuned,10,median_of_means,6,10000,-5.321843283517017,-0.34970732851744035,0.34970732851744035
36,seeqst_binomial_tuned,10,median_of_means,6,15000,-5.304813385009764,-0.3326774300101869,0.3326774300101869
36,seeqst_binomial_tuned,10,median_of_means,6,20000,-5.253184639295226,-0.2810486842956488,0.2810486842956488
36,seeqst_binomial_tuned,10,median_of_means,6,25000,-5.59777178789524,-0.6256358328956635,0.6256358328956635
36,seeqst_binomial_tuned,10,median_of_means,6,30000,-5.289912223815916,-0.31777626881633925,0.31777626881633925
36,seeqst_binomial_tuned,10,median_of_means,6,35000,-5.326405124150925,-0.35426916915134843,0.35426916915134843
36,seeqst_binomial_tuned,10,median_of_means,6,40000,-5.320246570860697,-0.34811061586112046,0.34811061586112046
36,seeqst_binomial_tuned,10,median_of_means,6,45000,-5.3644180297851545,-0.39228207478557753,0.39228207478557753
36,seeqst_binomial_tuned,10,median_of_means,6,50000,-5.257339962787963,-0.28520400778838617,0.28520400778838617
37,pauli,10,median_of_means,6,10,-8.999999999999998,-4.027864045000421,4.027864045000421
37,pauli,10,median_of_means,6,30,-7.199999999999996,-2.227864045000419,2.227864045000419
37,pauli,10,median_of_means,6,100,-6.960937499999995,-1.9888015450004177,1.9888015450004177
37,pauli,10,median_of_means,6,300,-5.624999999999998,-0.6528640450004213,0.6528640450004213
37,pauli,10,median_of_means,6,1000,-5.042168674698793,-0.0700327196992161,0.0700327196992161
37,pauli,10,median_of_means,6,3000,-5.341499999999996,-0.3693640450004194,0.3693640450004194
37,pauli,10,median_of_means,6,5000,-5.695228091236491,-0.7230921362369145,0.7230921362369145
37,pauli,10,median_of_means,6,10000,-6.600090036014402,-1.627954081014825,1.627954081014825
37,pauli,10,median_of_means,6,15000,-5.925149999999997,-0.9530140450004199,0.9530140450004199
37,pauli,10,median_of_means,6,20000,-4.872299729972994,0.09983622502658296,0.09983622502658296
37,pauli,10,median_of_means,6,25000,-5.669827172347573,-0.6976912173479963,0.6976912173479963
37,pauli,10,median_of_means,6,30000,-4.725449999999998,0.24668595499957924,0.24668595499957924
37,pauli,10,median_of_means,6,35000,-4.92990313732213,0.04223281767744691,0.04223281767744691
37,pauli,10,median_of_means,6,40000,-4.8540729072907265,0.11806304770885045,0.11806304770885045
37,pauli,10,median_of_means,6,45000,-4.787399999999998,0.18473595499957884,0.18473595499957884
37,pauli,10,median_of_means,6,50000,-4.5864034561382425,0.3857324988613344,0.3857324988613344
37,clifford,10,median_of_means,6,10,1.5300442553341129e-15,4.972135954999579,4.972135954999579
37,clifford,10,median_of_means,6,30,-1.933163917746642e-15,4.972135954999575,4.972135954999575
37,clifford,10,median_of_means,6,100,-16.015624999999943,-11.043489045000367,11.043489045000367
