repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
2,seeqst_binomial_q0.5,10,mean,1,100,0.0,4.972135954999577,4.972135954999577
2,seeqst_binomial_q0.5,10,mean,1,300,3.4133333333333336,8.38546928833291,8.38546928833291
2,seeqst_binomial_q0.5,10,mean,1,1000,-1.024,3.948135954999577,3.948135954999577
2,seeqst_binomial_q0.5,10,mean,1,3000,-3.072,1.9001359549995769,1.9001359549995769
2,seeqst_binomial_q0.5,10,mean,1,10000,-3.8912,1.080935954999577,1.080935954999577
2,seeqst_binomial_q0.5,10,mean,1,20000,-5.9904,-1.0182640450004232,1.0182640450004232
2,seeqst_binomial_q0.5,10,mean,1,30000,-5.9050666666666665,-0.9329307116670895,0.9329307116670895
2,seeqst_binomial_q0.5,10,mean,1,40000,-5.9136,-0.9414640450004228,0.9414640450004228
2,seeqst_binomial_q0.5,10,mean,1,50000,-6.10304,-1.130904045000423,1.130904045000423
2,seeqst_binomial_q0.5,10,mean,1,60000,-5.8368,-0.8646640450004233,0.8646640450004233
2,seeqst_binomial_q0.5,10,mean,1,70000,-5.807542857142857,-0.83540690214328,0.83540690214328
2,seeqst_binomial_q0.5,10,mean,1,80000,-5.7344,-0.762264045000423,0.762264045000423
2,seeqst_binomial_q0.5,10,mean,1,90000,-5.632,-0.6598640450004227,0.6598640450004227
2,seeqst_binomial_q0.5,10,mean,1,100000,-5.888,-0.915864045000423,0.915864045000423
2,seeqst_binomial_tuned,10,mean,1,10,0.0,4.972135954999577,4.972135954999577
2,seeqst_binomial_tuned,10,mean,1,30,4.967053731282551,9.939189686282127,9.939189686282127
2,seeqst_binomial_tuned,10,mean,1,100,-4.470348358154296,0.501787596845281,0.501787596845281
2,seeqst_binomial_tuned,10,mean,1,300,-3.4769376118977857,1.4951983431017912,1.4951983431017912
2,seeqst_binomial_tuned,10,mean,1,1000,-5.066394805908202,-0.09425885090862529,0.09425885090862529
2,seeqst_binomial_tuned,10,mean,1,3000,-3.9239724477132154,1.0481635072863615,1.0481635072863615
2,seeqst_binomial_tuned,10,mean,1,10000,-4.321336746215819,0.6507992087837575,0.6507992087837575
2,seeqst_binomial_tuned,10,mean,1,20000,-4.604458808898925,0.36767714610065205,0.36767714610065205
2,seeqst_binomial_tuned,10,mean,1,30000,-4.584590593973795,0.38754536102578196,0.38754536102578196
2,seeqst_binomial_tuned,10,mean,1,40000,-4.831701517105102,0.1404344378944753,0.1404344378944753
2,seeqst_binomial_tuned,10,mean,1,50000,-4.88758087158203,0.08455508341754658,0.08455508341754658
