state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,100,3.838682061794925,24.25000154559429
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,300,4.765801061129061,22.689056630929443
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,1000,1.5642515976123492,7.838453168787702
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,3000,2.509320422845892,10.980084438981756
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,4000,1.8542975293570896,7.730778386325896
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,5000,1.6557979418618076,6.931632566241131
0,4,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,6000,1.3943274805522512,5.732129033703549
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,10,20.685392349617935,87.89108090489847
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,30,11.72357565931621,50.519011824703874
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,100,6.352592919552809,22.68706149524134
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,300,2.778392177552066,7.633193472325898
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,1000,1.9067585137281715,6.459530850400251
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,3000,1.152473556153801,3.4130099667491214
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,4000,1.05413787419409,3.028659826391532
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,5000,0.7812773727531862,2.415477263645817
0,5,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,6000,0.8293246181375379,2.797834711003134
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,10,5.194165109334538,15.556912197551402
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,30,2.99913614057935,10.053981226416596
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,100,1.5685032765450642,4.150531738876856
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,300,0.918391090908125,2.1117881353729935
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,1000,0.37737692604376255,1.031715736290289
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,3000,0.2975803175161453,0.8592400679702068
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,4000,0.25683361754989686,0.717487910011538
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,5000,0.2221205762036112,0.6639175201678346
0,5,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,6000,0.22350823363249256,0.9271736687648833
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,10,9.927251219951325,41.62027930183148
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,30,5.389544774646809,15.772986029370132
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,100,2.4516350956227235,7.535987985607947
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,300,1.3547504392030487,4.162003437003426
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,1000,0.903322102363975,3.861560632495735
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,3000,0.5015538639299237,1.492592627985719
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,4000,0.42463325717434247,1.0618593294467003
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,5000,0.36690900261204495,0.8623749769674456
0,5,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,6000,0.3229192214547621,0.8515874403880099
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,10,4.869123809533549,25.273403249487078
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,30,2.009350168530805,8.85359077638294
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,100,2.528031554745905,11.943120152653654
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,300,6.430238363565992,24.902472699170563
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,1000,3.7283605277449947,19.364019581912533
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,3000,4.352523284749501,17.419680948734822
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,4000,3.3748532744361497,13.036592699566976
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,5000,2.77776149666765,10.45987927118985
0,5,haar_random,seeqst_binomial_tuned,6,5,5,50,1,z,normal,mean,1,6000,2.314446331340299,8.753008906671496
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,10,19.766578809000688,113.58323159195405
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,30,10.304223505650445,46.72249937835425
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,100,5.708963727187639,14.142901829733168
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,300,3.623604675319145,13.189955403902763
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,1000,1.9966401399506326,6.6885478564378404
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,3000,1.0686415009746164,3.2056431098456093
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,4000,0.9174281656840576,2.158655507587918
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,5000,0.8124281411613645,1.9015281357993468
0,6,haar_random,pauli,6,5,5,50,1,z,normal,mean,1,6000,0.7326946790895806,2.1133060369596506
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,10,6.18652003914296,20.652198348523534
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,30,2.8253675722377123,8.059256851184433
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,100,1.4103697703087872,3.3259375493419086
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,300,1.0615007589921401,2.530591767303664
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,1000,0.4981261758098269,1.4706121109079568
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,3000,0.3517824704875002,1.065957175820517
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,4000,0.3122020938470309,0.9159899270373911
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,5000,0.2705817213173538,0.898612124795523
0,6,haar_random,clifford,6,5,5,50,1,z,normal,mean,1,6000,0.271218702625364,0.9266535417309345
0,6,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,10,8.769844834463726,22.610145276320626
0,6,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,30,3.493679173881809,13.235933544044581
0,6,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,100,2.0909947393755752,6.821537080193429
0,6,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,300,1.3451224849683794,4.25789163621914
0,6,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,1000,0.7989375957192957,2.7738955355456505
0,6,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,3000,0.39022532168980795,1.095979631754854
0,6,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,4000,0.39581086562850276,1.04228507074212
0,6,haar_random,seeqst_uniform,6,5,5,50,1,z,normal,mean,1,5000,0.34515992007241575,1.117402756278584
