state_repeat,obs_repeat,state_type,ensemble,n,m,rest_mode,num_observables,estimator,mom_num_groups,n_sample,rmse,max_error
0,3,haar_random,clifford,6,5,random,50,mean,1,400,0.4267953502616422,1.3124960581179124
0,3,haar_random,clifford,6,5,random,50,mean,1,600,0.34218797658336925,1.0434011847095899
0,3,haar_random,clifford,6,5,random,50,mean,1,800,0.29012089397357504,0.7996511847095902
0,3,haar_random,clifford,6,5,random,50,mean,1,1000,0.2338161356648266,0.5884011847095908
0,3,haar_random,seeqst_uniform,6,5,random,50,mean,1,10,4.808861533199048,12.918646085158956
0,3,haar_random,seeqst_uniform,6,5,random,50,mean,1,50,1.9886679216232015,5.196497138615695
0,3,haar_random,seeqst_uniform,6,5,random,50,mean,1,100,1.3406431736450175,3.916497138615694
0,3,haar_random,seeqst_uniform,6,5,random,50,mean,1,200,0.7347266562788313,1.9964971386156942
0,3,haar_random,seeqst_uniform,6,5,random,50,mean,1,400,0.4547519157927742,1.3564971386156943
0,3,haar_random,seeqst_uniform,6,5,random,50,mean,1,600,0.386409888587369,0.9298304719490278
0,3,haar_random,seeqst_uniform,6,5,random,50,mean,1,800,0.3257732177309308,0.8764971386156944
0,3,haar_random,seeqst_uniform,6,5,random,50,mean,1,1000,0.3060318495297748,0.8444971386156944
0,3,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,10,1.8655666756376255,3.222021543804045
0,3,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,50,0.7124176499479433,1.3224599216225992
0,3,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,100,0.7194309406516666,1.7210245704877867
0,3,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,200,0.43946623287702186,1.147368415059693
0,3,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,400,0.2664943488147169,0.6685423248961608
0,3,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,600,0.2110454894293112,0.550171615059693
0,3,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,800,0.17819527716459715,0.40665471742115433
0,3,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,1000,0.1698926097447286,0.4215846374211544
0,4,haar_random,pauli,6,5,random,50,mean,1,10,0.10735231631822054,0.25659881529040773
0,4,haar_random,pauli,6,5,random,50,mean,1,50,0.9684059301699798,4.812421619777511
0,4,haar_random,pauli,6,5,random,50,mean,1,100,0.9081985185888054,2.5543260660671714
0,4,haar_random,pauli,6,5,random,50,mean,1,200,1.3809322649177787,3.681800958737303
0,4,haar_random,pauli,6,5,random,50,mean,1,400,0.9424295154937414,1.8915004287123118
0,4,haar_random,pauli,6,5,random,50,mean,1,600,0.8509482309669556,2.4104924317927208
0,4,haar_random,pauli,6,5,random,50,mean,1,800,0.8873869178018526,2.7142424317927207
0,4,haar_random,pauli,6,5,random,50,mean,1,1000,0.7645926680942684,2.167492431792721
0,4,haar_random,clifford,6,5,random,50,mean,1,10,2.7443614309158773,6.6341636514037425
0,4,haar_random,clifford,6,5,random,50,mean,1,50,0.9056978951942256,2.70772322981708
0,4,haar_random,clifford,6,5,random,50,mean,1,100,0.7694540014775639,1.9462510952203493
0,4,haar_random,clifford,6,5,random,50,mean,1,200,0.615961534638056,1.2457529820123125
0,4,haar_random,clifford,6,5,random,50,mean,1,400,0.39781422915083636,0.9202232298170838
0,4,haar_random,clifford,6,5,random,50,mean,1,600,0.37331435377541666,1.0434011847095899
0,4,haar_random,clifford,6,5,random,50,mean,1,800,0.3096011257332239,0.7996511847095902
0,4,haar_random,clifford,6,5,random,50,mean,1,1000,0.28622640142699396,0.6537489047796455
0,4,haar_random,seeqst_uniform,6,5,random,50,mean,1,10,4.786804747498576,13.004055972809262
0,4,haar_random,seeqst_uniform,6,5,random,50,mean,1,50,1.9427668908099673,5.132253609567057
0,4,haar_random,seeqst_uniform,6,5,random,50,mean,1,100,1.3514074594969399,3.8442988240637357
0,4,haar_random,seeqst_uniform,6,5,random,50,mean,1,200,0.7307037683183258,2.5228433551939498
0,4,haar_random,seeqst_uniform,6,5,random,50,mean,1,400,0.4628457426653173,1.5628433551939496
0,4,haar_random,seeqst_uniform,6,5,random,50,mean,1,600,0.3806199959336247,0.816176688527283
0,4,haar_random,seeqst_uniform,6,5,random,50,mean,1,800,0.34023926654808023,0.6565593204616536
0,4,haar_random,seeqst_uniform,6,5,random,50,mean,1,1000,0.30385178906668453,0.65161938166413
0,4,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,10,1.5831194776633724,3.201344747353251
0,4,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,50,0.7376639680174186,1.8993136298170852
0,4,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,100,0.5707508597728668,1.7773231109308514
0,4,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,200,0.30710781486689837,0.8815279109308514
0,4,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,400,0.2412298246505583,0.7795696298170851
0,4,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,600,0.22650822725354278,0.6551536298170852
0,4,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,800,0.19842005607332194,0.5051152271907396
0,4,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,1000,0.1934086706527267,0.4230006671907396
0,5,haar_random,pauli,6,5,random,50,mean,1,10,0.12786184822510427,0.259975045766745
0,5,haar_random,pauli,6,5,random,50,mean,1,50,2.163722515712306,14.55744268717464
0,5,haar_random,pauli,6,5,random,50,mean,1,100,1.5616918130844706,7.267442687174647
