repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
8,pauli,10,mean,1,30,-9.899999999999995,-4.927864045000414,4.927864045000414
8,pauli,10,mean,1,100,-9.314999999999996,-4.342864045000415,4.342864045000415
8,pauli,10,mean,1,300,-8.339999999999998,-3.3678640450004167,3.3678640450004167
8,pauli,10,mean,1,500,-6.772499999999999,-1.8003640450004177,1.8003640450004177
8,pauli,10,mean,1,750,-6.308999999999998,-1.336864045000417,1.336864045000417
8,pauli,10,mean,1,1000,-5.557499999999999,-0.5853640450004178,0.5853640450004178
8,clifford,10,mean,1,10,9.808185268285235e-16,4.972135954999582,4.972135954999582
8,clifford,10,mean,1,30,-8.541666666666648,-3.569530711667067,3.569530711667067
8,clifford,10,mean,1,100,-7.687499999999984,-2.7153640450004026,2.7153640450004026
8,clifford,10,mean,1,300,2.109204999745569e-15,4.972135954999583,4.972135954999583
8,clifford,10,mean,1,500,-0.5125000000000001,4.459635954999581,4.459635954999581
8,clifford,10,mean,1,750,-1.7083333333333284,3.263802621666253,3.263802621666253
8,clifford,10,mean,1,1000,-2.0499999999999945,2.922135954999587,2.922135954999587
8,seeqst_uniform,10,mean,1,10,0.0,4.972135954999581,4.972135954999581
8,seeqst_uniform,10,mean,1,30,0.0,4.972135954999581,4.972135954999581
8,seeqst_uniform,10,mean,1,100,-10.24,-5.267864045000419,5.267864045000419
8,seeqst_uniform,10,mean,1,300,-6.826666666666667,-1.8545307116670857,1.8545307116670857
8,seeqst_uniform,10,mean,1,500,-6.144,-1.1718640450004187,1.1718640450004187
8,seeqst_uniform,10,mean,1,750,-4.096,0.8761359549995813,0.8761359549995813
8,seeqst_uniform,10,mean,1,1000,-2.048,2.9241359549995813,2.9241359549995813
8,seeqst_binomial_q0.09091,10,mean,1,10,0.0,4.972135954999581,4.972135954999581
8,seeqst_binomial_q0.09091,10,mean,1,30,8.645808201370828,13.61794415637041,13.61794415637041
8,seeqst_binomial_q0.09091,10,mean,1,100,-2.593742460411248,2.3783934945883334,2.3783934945883334
8,seeqst_binomial_q0.09091,10,mean,1,300,0.0,4.972135954999581,4.972135954999581
