state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,1,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10000,0.32348964204610625,0.8583554373626943
0,1,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10,29.297359820876007,78.23439490040656
0,1,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,30,9.949367891411187,26.263997613872352
0,1,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,100,4.29600217291292,8.884928918332859
0,1,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,300,2.609715747153517,5.464915372351063
0,1,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,1000,1.2248502597791484,2.4699233012713546
0,1,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,3000,0.6973077265707173,1.6301514705829319
0,1,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10000,0.14855968975349632,0.21318882222730334
0,2,ghz,pauli,9,2,5,10,1,z,normal,mean,1,10,0.0,0.0
0,2,ghz,pauli,9,2,5,10,1,z,normal,mean,1,30,0.0,0.0
0,2,ghz,pauli,9,2,5,10,1,z,normal,mean,1,100,68.69769179743157,217.2411760761504
0,2,ghz,pauli,9,2,5,10,1,z,normal,mean,1,300,23.81055072929337,72.4137253587168
0,2,ghz,pauli,9,2,5,10,1,z,normal,mean,1,1000,7.596282541203882,21.72411760761504
0,2,ghz,pauli,9,2,5,10,1,z,normal,mean,1,3000,3.5504984850839674,9.11516856751948
0,2,ghz,pauli,9,2,5,10,1,z,normal,mean,1,10000,2.9051513690954165,5.689172122270707
0,2,ghz,clifford,9,2,5,10,1,z,normal,mean,1,10,7.053640738360769e-16,1.2756906086055705e-15
0,2,ghz,clifford,9,2,5,10,1,z,normal,mean,1,30,5.879849672317562,16.60434967996591
0,2,ghz,clifford,9,2,5,10,1,z,normal,mean,1,100,3.238053586061847,5.898376504877669
0,2,ghz,clifford,9,2,5,10,1,z,normal,mean,1,300,2.0949614365774716,5.1434774947922905
0,2,ghz,clifford,9,2,5,10,1,z,normal,mean,1,1000,1.3538727597780225,3.2755248360445135
0,2,ghz,clifford,9,2,5,10,1,z,normal,mean,1,3000,0.8029250900699824,1.2688432611209288
0,2,ghz,clifford,9,2,5,10,1,z,normal,mean,1,10000,0.4305529971321635,0.796239083854347
0,2,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10,0.0,0.0
0,2,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,30,0.0,0.0
0,2,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,100,2.6947812357741614,8.420181639333121
0,2,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,300,3.1781409672497163,8.68320116290353
0,2,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,1000,1.8436136415208746,3.433118268338626
0,2,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,3000,1.3349569093504339,2.364131391498018
0,2,ghz,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10000,0.5972746303574051,1.2855083524383173
0,2,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10,0.0,0.0
0,2,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,30,3.40795271713064,8.653581878758143
0,2,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,100,1.3176337331431822,2.596074563627443
0,2,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,300,1.5435758431701696,3.4947439399530733
0,2,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,1000,0.9865945283995986,2.0446406903439396
0,2,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,3000,0.6724467377304006,1.8404559042614579
0,2,ghz,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10000,0.25469471758864254,0.7507266989003246
0,2,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10,20.862776256529383,57.00090107126774
0,2,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,30,6.78393768541645,17.635086311858796
0,2,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,100,2.3375944148987506,3.9864962913800843
0,2,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,300,1.1763886444110052,2.707327896349982
0,2,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,1000,1.1260999621023755,2.2540923364725667
0,2,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,3000,0.7541586180578645,1.624224693419913
0,2,ghz,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10000,0.28181513798874214,0.4821881498042997
0,0,random_stabilizer,pauli,9,2,5,10,1,z,normal,mean,1,10,0.0,0.0
0,0,random_stabilizer,pauli,9,2,5,10,1,z,normal,mean,1,30,0.0,0.0
0,0,random_stabilizer,pauli,9,2,5,10,1,z,normal,mean,1,100,0.0,0.0
0,0,random_stabilizer,pauli,9,2,5,10,1,z,normal,mean,1,300,0.0,0.0
0,0,random_stabilizer,pauli,9,2,5,10,1,z,normal,mean,1,1000,0.5370312281669722,1.6982418556452041
0,0,random_stabilizer,pauli,9,2,5,10,1,z,normal,mean,1,3000,3.147314697065502,9.846930846634265
0,0,random_stabilizer,pauli,9,2,5,10,1,z,normal,mean,1,10000,2.28285650172417,5.290354648936828
0,0,random_stabilizer,clifford,9,2,5,10,1,z,normal,mean,1,10,1.8717391196067395e-15,4.315391542292672e-15
0,0,random_stabilizer,clifford,9,2,5,10,1,z,normal,mean,1,30,6.875969569332151e-16,1.555657370615434e-15
0,0,random_stabilizer,clifford,9,2,5,10,1,z,normal,mean,1,100,5.216784630710329,13.229717450641381
0,0,random_stabilizer,clifford,9,2,5,10,1,z,normal,mean,1,300,1.9646888086480223,4.40990581688046
0,0,random_stabilizer,clifford,9,2,5,10,1,z,normal,mean,1,1000,1.9747509202301623,4.223076696413298
0,0,random_stabilizer,clifford,9,2,5,10,1,z,normal,mean,1,3000,0.740800911284523,1.196322979270049
0,0,random_stabilizer,clifford,9,2,5,10,1,z,normal,mean,1,10000,0.4994801740663865,0.946119596865015
0,0,random_stabilizer,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10,116.00063248838812,301.1550411399189
0,0,random_stabilizer,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,30,46.42545806142528,100.38501371330631
