state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,1,ghz,seeqst_uniform,6,2,at_least,random,2,10,30,1.3492384683385086,4.266666666666667
0,1,ghz,seeqst_uniform,6,2,at_least,random,2,10,100,0.5724334022399462,1.28
0,1,ghz,seeqst_uniform,6,2,at_least,random,2,10,300,0.7010848736066126,1.7066666666666668
0,1,ghz,seeqst_uniform,6,2,at_least,random,2,10,1000,0.27452941554594834,0.512
0,1,ghz,seeqst_uniform,6,2,at_least,random,2,10,3000,0.2480544743039767,0.4693333333333333
0,1,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,10,0.0,0.0
0,1,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,30,1.358411296331122,3.037499999999999
0,1,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,100,1.1160487640555852,1.8224999999999993
0,1,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,300,0.651471171656889,1.2149999999999996
0,1,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,1000,0.18451406196412232,0.3644999999999999
0,1,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,3000,0.10951861999221867,0.24299999999999997
0,1,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,10,0.0,0.0
0,1,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,30,1.9137798582363663,6.051903292181069
0,1,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,100,2.7534497318432734,5.446712962962962
0,1,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,300,1.115915829070011,2.4207613168724276
0,1,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,1000,0.4296425125937572,0.7262283950617283
0,1,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,3000,0.23124290010409315,0.4236332304526748
0,1,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,10,2.8460498941515415,9.0
0,1,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,30,1.3416407864998738,3.0
0,1,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,100,1.2727922061357857,3.6
0,1,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,300,0.9581231653602786,2.1
0,1,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,1000,0.4693825731745907,0.81
