method,state_repeat,obs_repeat,state_type,n,num_observables,num_distinct_circuits,n_sample,rmse,mean_variance,max_error,coverage,mean_matches_per_observable
random_seeqst,7,6,ghz,10,100,,300,2.3648267026007073,1677.7215999999928,6.826666666666667,1.0,300.0
random_seeqst,7,6,ghz,10,100,,1000,1.4040380621621338,2055.2929300500573,4.096,1.0,1000.0
random_seeqst,7,6,ghz,10,100,,3000,0.8163506000623888,2167.113009367521,2.7306666666666666,1.0,3000.0
random_seeqst,7,6,ghz,10,100,,10000,0.4652161716879584,2122.313629276469,1.4336,1.0,10000.0
random_seeqst,7,6,ghz,10,100,,20000,0.3504115431888624,2141.1764625737924,1.1264,1.0,20000.0
random_seeqst,7,6,ghz,10,100,,30000,0.2808905811482076,2123.7078160755536,0.8192,1.0,30000.0
random_seeqst,7,6,ghz,10,100,,40000,0.23618688193885792,2101.343053333451,0.6656,1.0,40000.0
random_seeqst,7,6,ghz,10,100,,50000,0.19826501730764307,2076.182694637369,0.6144,1.0,50000.0
derandomized_seeqst,7,7,ghz,10,100,96.0,10,1.0,,1.0,0.1,0.1
derandomized_seeqst,7,7,ghz,10,100,96.0,30,0.9839989676081822,0.33333333333333337,1.0,0.28,0.34
derandomized_seeqst,7,7,ghz,10,100,96.0,100,0.9004382543625546,0.8045977011494252,1.0,0.69,1.1
derandomized_seeqst,7,7,ghz,10,100,96.0,300,0.7168316506762165,0.8398412698412698,1.0,0.97,3.29
derandomized_seeqst,7,7,ghz,10,100,96.0,1000,0.3326924050427633,0.9995395415595307,1.0,1.0,10.73
derandomized_seeqst,7,7,ghz,10,100,96.0,3000,0.1973003541354733,0.993951754152114,0.52,1.0,32.45
derandomized_seeqst,7,7,ghz,10,100,96.0,10000,0.10209473333689055,0.9992592516417845,0.2967032967032967,1.0,108.15
derandomized_seeqst,7,7,ghz,10,100,96.0,20000,0.07961608778517879,0.9984769715471926,0.20192307692307693,1.0,216.07
derandomized_seeqst,7,7,ghz,10,100,96.0,30000,0.06135964022153372,0.9994475499510123,0.17687074829931973,1.0,324.28
derandomized_seeqst,7,7,ghz,10,100,96.0,40000,0.053828316170837776,0.9995088793439949,0.16470588235294117,1.0,431.95
derandomized_seeqst,7,7,ghz,10,100,96.0,50000,0.04636135303711411,0.9997745559344593,0.1318181818181818,1.0,539.99
random_seeqst,7,7,ghz,10,100,,10,20.48,4194.304000000001,204.8,1.0,10.0
random_seeqst,7,7,ghz,10,100,,30,6.826666666666667,1398.1013333333312,68.26666666666667,1.0,30.0
random_seeqst,7,7,ghz,10,100,,100,3.547240053901061,1258.291199999999,20.48,1.0,100.0
random_seeqst,7,7,ghz,10,100,,300,2.6439566310109304,2097.1519999999887,6.826666666666667,1.0,300.0
random_seeqst,7,7,ghz,10,100,,1000,1.3113598438262473,1971.5747901501716,4.096,1.0,1000.0
random_seeqst,7,7,ghz,10,100,,3000,0.7843242866739921,1929.4078113504077,2.048,1.0,3000.0
random_seeqst,7,7,ghz,10,100,,10000,0.4723737638777158,2088.749129940157,1.2288,1.0,10000.0
random_seeqst,7,7,ghz,10,100,,20000,0.3541323052193911,2151.660125316777,1.024,1.0,20000.0
random_seeqst,7,7,ghz,10,100,,30000,0.265363343026542,2112.5311146668532,0.5461333333333334,1.0,30000.0
random_seeqst,7,7,ghz,10,100,,40000,0.2137561676303166,2100.304543914664,0.512,1.0,40000.0
random_seeqst,7,7,ghz,10,100,,50000,0.18422895529204958,2101.354390780467,0.49152,1.0,50000.0
derandomized_seeqst,7,8,ghz,10,100,98.0,10,0.9428090415820634,2.0,1.0,0.09,0.1
derandomized_seeqst,7,8,ghz,10,100,98.0,30,0.9198662110077999,1.1428571428571428,1.0,0.26,0.33
derandomized_seeqst,7,8,ghz,10,100,98.0,100,0.8368099521739376,1.1714285714285713,1.0,0.62,1.04
derandomized_seeqst,7,8,ghz,10,100,98.0,300,0.6647334614418898,1.0589363017934446,1.0,0.98,3.13
derandomized_seeqst,7,8,ghz,10,100,98.0,1000,0.3385407811144591,1.0068403880018477,1.0,1.0,10.41
derandomized_seeqst,7,8,ghz,10,100,98.0,3000,0.21175628037134084,0.9886747752788513,0.5833333333333334,1.0,31.18
derandomized_seeqst,7,8,ghz,10,100,98.0,10000,0.101338470155135,0.9996287599572944,0.2523364485981308,1.0,104.0
derandomized_seeqst,7,8,ghz,10,100,98.0,20000,0.07098051392404636,0.9998875019197786,0.27601809954751133,1.0,208.14
derandomized_seeqst,7,8,ghz,10,100,98.0,30000,0.05679271819373673,1.0000528357265164,0.16129032258064516,1.0,312.53
derandomized_seeqst,7,8,ghz,10,100,98.0,40000,0.051344118511870374,0.9998201621168041,0.12371134020618557,1.0,416.45
derandomized_seeqst,7,8,ghz,10,100,98.0,50000,0.04657150127127372,0.9997951391701627,0.11247443762781185,1.0,520.71
random_seeqst,7,8,ghz,10,100,,10,0.0,0.0,0.0,1.0,10.0
random_seeqst,7,8,ghz,10,100,,30,9.654364585800328,2796.2026666666643,68.26666666666667,1.0,30.0
random_seeqst,7,8,ghz,10,100,,100,5.418498685060282,2936.0127999999986,20.48,1.0,100.0
random_seeqst,7,8,ghz,10,100,,300,2.64395663101093,2097.151999999987,6.826666666666667,1.0,300.0
random_seeqst,7,8,ghz,10,100,,1000,1.2952689296049682,2097.571850250277,4.096,1.0,1000.0
random_seeqst,7,8,ghz,10,100,,3000,0.8220395232455541,2390.874489185245,2.048,1.0,3000.0
random_seeqst,7,8,ghz,10,100,,10000,0.43829113976898965,2021.6645953362647,1.4336,1.0,10000.0
random_seeqst,7,8,ghz,10,100,,20000,0.3541323052193911,2059.380823351814,1.1264,1.0,20000.0
random_seeqst,7,8,ghz,10,100,,30000,0.28171892438307294,2067.781432495912,0.8192,1.0,30000.0
random_seeqst,7,8,ghz,10,100,,40000,0.22753777708327905,2039.4795335486922,0.8192,1.0,40000.0
random_seeqst,7,8,ghz,10,100,,50000,0.19792624727407934,2040.9499706006995,0.73728,1.0,50000.0
derandomized_seeqst,7,9,ghz,10,100,98.0,10,1.0,0.0,1.0,0.08,0.1
derandomized_seeqst,7,9,ghz,10,100,98.0,30,1.0,0.0,1.0,0.27,0.32
derandomized_seeqst,7,9,ghz,10,100,98.0,100,0.8966384853867819,0.7728395061728395,1.0,0.62,1.02
